record_id,first_name,last_name,email,title,company,job_level,job_persona,phone,account_id,industry,employee_count,zi_industry,zi_employee_count,created_date,lead_source,lead_status,is_current_mql,mql_date,email_opt_out,email_bounced,no_longer_with_company,is_converted,converted_contact_id,free_email_known,actual_free_email,mkto_lead_score,mql_cycle_count,is_disqualified,dq_reason,dq_date,entity_type,lineage_type,lead_origin_id,mkto_contact_score_c,has_lead_origin,scoring_person_id,account_name,domain,named_account,is_icp_qualified,account_do_not_contact,account_intent_score,country,annual_revenue,flag_duplicate_email,flag_shared_email,flag_broken_conversion_link,flag_orphan_contact,flag_opted_out,flag_email_bounced,flag_no_longer_with_company,flag_non_prospect,flag_do_not_contact,flag_free_email_leakage,flag_missing_account,flag_missing_title,flag_missing_phone,flag_missing_industry,hard_blocker,hard_blocker_reasons,dq_flag_count,dq_flags,engagement_count,automation_events,last_engagement_date,first_engagement_date,days_since_last_engagement,sent_events,automation_share,automation_inflated_flag,meaningful_count,meaningful_30d,meaningful_90d,eng_event,eng_webinar,eng_content_syndication,eng_telemarketing,eng_email,eng_advertisement,raw_engagement_signal,icp_flag,named_account_flag,employee_fit,segment,segment_multiplier,account_fit_raw,account_fit_signal,job_level_score,job_persona_score,profile_fit_signal,engagement_score,account_fit_score,profile_fit_score,final_score,engagement_weight,account_fit_weight,profile_fit_weight,confidence,score_explanation,tier,tier_sort,bdr_action,is_suppressed,action_tag
L00410,Patricia,Anderson,panderson@dynextechnologies.com,VP of Something,Dynex Technologies Corp,VP,,+1-555-1186,ACC0060,Financial Services,200.0,,,2024-01-01,Webinar,MQL,True,2023-03-05,True,False,False,True,C00312,False,False,18.0,1.0,False,,,Lead,Converted Lead - linked,,,,C00312,Dynex Technologies,dynextechnologies.com,False,True,False,51.7,United States,27.4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,9.0,6.0,2026-04-16 00:00:00,2023-08-26 00:00:00,43.0,6.0,0.6666666666666666,False,3.0,0.0,1.0,370.27438807164106,1.1035036685217667e-05,0.0011563999683459,0.0,0.0,0.0,370.27555550664607,True,False,0.65,L1,0.9,64.92,58.428,0.85,0.0,0.425,26.3359901002161,58.4,42.5,32.8,0.75,0.15,0.1,High,last engaged 43d ago; ICP industry (Financial Services); segment L1,Nurture,2,Do not action — record converted to contact C00312 (work the contact record instead),True,Converted
C00263,Kathleen,Roberts,kroberts@forgeventures.com,Director of Something,,Director,,,ACC0042,Telecommunications,25000.0,,,2024-01-01,,,False,,True,True,False,False,,False,False,,,,,,Contact,Orphan Contact,,94.6,False,C00263,Forge Ventures,forgeventures.com,True,True,False,79.6,Canada,10488.4,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,,2,"orphan_contact, missing_phone",11.0,9.0,2026-05-29 00:00:00,2023-04-26 00:00:00,0.0,9.0,0.8181818181818182,True,2.0,1.0,1.0,8.892655409038233e-07,361.8173093600945,0.0,0.0,0.0,0.0,361.8173102493601,True,True,0.65,C2,0.55,92.71,50.9905,0.7,0.0,0.35,24.119867221088796,51.0,35.0,32.5,0.6,0.25,0.15,Medium,no engagement history; ICP industry (Telecommunications); named account; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; email bounced — use phone/LinkedIn; engagement may be automation-inflated,False,Nurture
L00024,Paul,White,pwhite@kryptonventures.com,Individual Contributor of Something,,Individual Contributor,,+1-555-1094,ACC0014,Financial Services,500.0,,,2024-01-01,Trade Show,Working,False,,False,False,False,False,,False,False,89.0,0.0,False,,,Lead,Orphan Lead,,,,L00024,Krypton Ventures,kryptonventures.com,False,True,False,58.5,United States,127.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,2.0,2026-04-19 00:00:00,2024-03-10 00:00:00,40.0,2.0,0.6666666666666666,False,1.0,0.0,1.0,396.8502629920498,0.0,0.0,0.0,0.0,0.0,396.8502629920498,True,False,1.0,L1,0.9,70.85,63.76499999999999,0.3,0.0,0.15,28.22612630511383,63.8,15.0,32.2,0.75,0.15,0.1,High,last engaged 40d ago; ICP industry (Financial Services); segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00421,Gary,Brown,gbrown@radianttechnologies.com,Manager of Something,Radiant Technologies Inc.,Manager,,+1-555-6866,ACC0153,Professional Services,50.0,,,2024-01-01,Web,MQL,True,2023-11-25,True,False,False,True,C00347,False,False,11.0,2.0,False,,,Lead,Converted Lead - linked,,,,C00347,Radiant Technologies,radianttechnologies.com,True,False,False,24.5,United States,4.8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,4.0,2.0,2026-04-27 00:00:00,2023-09-07 00:00:00,32.0,2.0,0.5,False,2.0,0.0,1.0,477.42080195520816,0.0,4.14857043950046e-08,0.0,0.0,0.0,477.42080199669385,False,True,0.25,L1,0.9,31.2,28.08,0.5,0.0,0.25,33.95673661961863,28.1,25.0,32.2,0.75,0.15,0.1,High,last engaged 32d ago; named account; segment L1,Nurture,2,Do not action — record converted to contact C00347 (work the contact record instead),True,Converted
C00381,Timothy,Ramirez,tramirez@fusiongroup.com,,,VP,Technical Buyer,+1-555-4854,ACC0200,Retail,750.0,,,2022-06-14,,,True,2022-05-26,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,95.1,False,C00381,Fusion Group,fusiongroup.com,False,False,False,28.1,United Kingdom,188.7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,2,"orphan_contact, missing_title",1.0,0.0,2026-05-22 00:00:00,2026-05-22 00:00:00,7.0,0.0,0.0,False,1.0,1.0,1.0,0.0,425.3335804754278,0.0,0.0,0.0,0.0,425.3335804754278,False,False,1.0,C2,0.55,17.810000000000002,9.795500000000002,0.85,0.85,0.85,28.354059341901667,9.8,85.0,32.2,0.6,0.25,0.15,Medium,last engaged 7d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00145,Shirley,Lee,slee@bastionnetworks.com,Manager of Something,Bastion Networks & Co,Manager,,+1-555-6950,ACC0189,Professional Services,1500.0,,,2024-01-01,Advertisement,Working,False,,False,False,False,False,,False,False,43.0,0.0,False,,,Lead,Orphan Lead,,,,L00145,Bastion Networks,bastionnetworks.com,True,False,False,34.2,United States,326.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2026-05-24 00:00:00,2026-05-24 00:00:00,5.0,0.0,0.0,False,1.0,1.0,1.0,0.0,445.4493590701696,0.0,0.0,0.0,0.0,445.4493590701696,False,True,1.0,L1,0.9,43.42,39.078,0.5,0.0,0.25,31.682755548277143,39.1,25.0,32.1,0.75,0.15,0.1,High,last engaged 5d ago; named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00303,Thomas,Baker,tbaker@zenithgroup.com,Manager of Something,Zenith Group Inc.,Manager,CISO,+1-555-8106,ACC0022,Retail,1000.0,,,2024-01-01,Event,MQL,True,2023-06-20,False,False,False,False,,False,False,34.0,2.0,False,,,Lead,Orphan Lead,,,,L00303,Zenith Group,zenithgroup.com,True,False,False,59.5,United States,305.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,17.0,15.0,2026-05-12 00:00:00,2023-03-01 00:00:00,17.0,15.0,0.8823529411764706,True,2.0,1.0,1.0,0.0,337.5874865420475,0.0,2.5724394843074997e-10,0.0,0.0,337.5874865423047,False,True,1.0,L1,0.9,45.95,41.355,0.5,1.0,0.75,24.011038728629742,41.4,75.0,31.7,0.75,0.15,0.1,High,last engaged 17d ago; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00362,Rebecca,White,rwhite@unknown.com,Individual Contributor of Something,,Individual Contributor,CISO,+1-555-8146,ACC0163,Energy,50000.0,,,2022-01-17,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00547,0.0,True,C00362,Mantle Solutions,mantlesolutions.com,False,True,False,13.2,United States,27661.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,1.0,0.0,2026-04-20 00:00:00,2026-04-20 00:00:00,39.0,0.0,0.0,False,1.0,0.0,1.0,0.0,0.0,162.45047927124713,0.0,0.0,0.0,162.45047927124713,True,False,0.65,C1,1.0,61.07,61.07,0.3,1.0,0.65,10.829454199757013,61.1,65.0,31.5,0.6,0.25,0.15,High,last engaged 39d ago; ICP industry (Energy); segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00450,Mark,Flores,mflores@bastionnetworks.com,VP of Something,Bastion Networks LLC,VP,Technical Buyer,+1-555-4334,ACC0007,Energy,300.0,,,2023-05-18,Web,Disqualified,False,,False,False,False,False,,False,False,24.0,0.0,False,,,Lead,Orphan Lead,,,,L00450,Bastion Networks,bastionnetworks.com,False,True,False,69.3,United States,37.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2026-05-10 00:00:00,2024-01-12 00:00:00,19.0,0.0,0.0,False,2.0,1.0,1.0,0.0,9.753686588449673e-07,257.8740616879158,0.0,0.0,0.0,257.87406266328446,True,False,0.65,L1,0.9,66.68,60.01200000000001,0.85,0.85,0.85,18.341391054319452,60.0,85.0,31.3,0.75,0.15,0.1,High,last engaged 19d ago; ICP industry (Energy); segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00399,Timothy,Davis,tdavis@forgenetworks.com,Individual Contributor of Something,Forge Networks Group,Individual Contributor,Financial Buyer,+1-555-7745,ACC0021,Government,750.0,,,2024-01-01,Event,Open,False,,False,False,False,False,,False,False,22.0,0.0,False,,,Lead,Orphan Lead,,,,L00399,Forge Networks,forgenetworks.com,False,False,False,5.1,Germany,175.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2026-05-24 00:00:00,2023-09-24 00:00:00,5.0,0.0,0.0,False,3.0,1.0,1.0,7.564689930120812e-07,445.4493590701696,0.0,0.0,0.0,0.0,445.4493598266386,False,False,1.0,L1,0.9,15.51,13.959,0.3,0.7,0.5,31.682755602081293,14.0,50.0,30.9,0.75,0.15,0.1,High,last engaged 5d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00157,Christopher,Lee,clee@radianttechnologies.com,Individual Contributor of Something,,Individual Contributor,,,ACC0153,Professional Services,50.0,,,2024-01-01,Advertisement,Open,False,,True,False,False,True,C00011,False,False,41.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00011,Radiant Technologies,radianttechnologies.com,True,False,False,24.5,United States,4.8,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,2,"duplicate_email, missing_phone",11.0,8.0,2026-05-26 00:00:00,2024-03-31 00:00:00,3.0,9.0,0.7272727272727273,True,2.0,1.0,1.0,0.7400959797414058,466.5164957684037,0.0,0.0,0.0,0.0,467.2565917481451,False,True,0.25,L1,0.9,31.2,28.08,0.3,0.0,0.15,33.2338032892884,28.1,15.0,30.6,0.75,0.15,0.1,Medium,last engaged 3d ago; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Do not action — record converted to contact C00011 (work the contact record instead),True,Converted
C00347,Gary,Brown,gbrown@radianttechnologies.com,Manager of Something,,Manager,,+1-555-6866,ACC0153,Professional Services,50.0,,,2023-07-26,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00421,3.1,True,C00347,Radiant Technologies,radianttechnologies.com,True,False,False,24.5,United States,4.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,4.0,2.0,2026-04-27 00:00:00,2023-09-07 00:00:00,32.0,2.0,0.5,False,2.0,0.0,1.0,477.42080195520816,0.0,4.14857043950046e-08,0.0,0.0,0.0,477.42080199669385,False,True,0.25,C1,1.0,31.2,31.2,0.5,0.0,0.25,31.82635552956202,31.2,25.0,30.6,0.6,0.25,0.15,High,last engaged 32d ago; named account; segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00040,Shirley,Johnson,sjohnson@unknown.com,Individual Contributor of Something,,Individual Contributor,,+1-555-7063,,,,,,2024-01-01,,,True,2022-07-01,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,39.5,False,C00040,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,,3,"orphan_contact, missing_account, missing_industry",3.0,0.0,2026-05-13 00:00:00,2024-05-06 00:00:00,16.0,0.0,0.0,False,3.0,1.0,1.0,690.9564399838878,3.268793164773667e-05,0.0,0.0,0.0,0.0,690.9564726718194,False,False,0.25,C3,0.45,3.75,1.6875,0.3,0.0,0.15,46.06130747285224,1.7,15.0,30.3,0.6,0.25,0.15,Medium,last engaged 16d ago; segment C3,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00128,Mark,Hall,mhall@obsidiangroup.com,VP of Something,Obsidian Group,VP,,,ACC0184,Software,75.0,,,2024-01-01,Cold Call,Working,False,,False,True,False,False,,False,False,90.0,0.0,False,,,Lead,Orphan Lead,,,,L00128,Obsidian Group,obsidiangroup.com,False,True,False,46.9,United States,4.4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,,1,missing_phone,3.0,0.0,2026-04-12 00:00:00,2025-03-10 00:00:00,47.0,0.0,0.0,False,3.0,0.0,1.0,1.0961543440521222,337.5874865420475,0.0,0.0,0.0,0.0,338.6836408860996,True,False,0.25,L1,0.9,58.44,52.596,0.85,0.0,0.425,24.08900312438088,52.6,42.5,30.2,0.75,0.15,0.1,High,last engaged 47d ago; ICP industry (Software); segment L1,Nurture,2,Email undeliverable — use phone or LinkedIn only | Note: email bounced — use phone/LinkedIn,False,Phone / LinkedIn
L00334,Rebecca,Walker,rwalker@zenithdynamics.com,Individual Contributor of Something,Zenith Dynamics,Individual Contributor,Financial Buyer,+1-555-3771,ACC0038,Government,200.0,,,2022-03-14,Partner Referral,MQL,True,2022-03-27,False,False,False,False,,False,False,18.0,2.0,False,,,Lead,Orphan Lead,,,,L00334,Zenith Dynamics,zenithdynamics.com,False,False,False,98.3,United Kingdom,34.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2026-04-21 00:00:00,2025-09-10 00:00:00,38.0,0.0,0.0,False,2.0,0.0,1.0,415.6189480713938,1.202289466157145,0.0,0.0,0.0,0.0,416.8212375375509,False,False,0.65,L1,0.9,19.58,17.622,0.3,0.7,0.5,29.646569486145115,17.6,50.0,29.9,0.75,0.15,0.1,High,last engaged 38d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00033,Amy,Adams,aadams@radiantdynamics.com,Individual Contributor of Something,Radiant Dynamics Corp,Individual Contributor,CISO,+1-555-7462,ACC0145,Professional Services,10000.0,,,2024-01-01,Event,Working,False,,False,False,False,False,,False,False,15.0,0.0,False,,,Lead,Orphan Lead,,,,L00033,Radiant Dynamics,radiantdynamics.com,True,False,False,45.0,Canada,2634.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,11.0,9.0,2026-05-14 00:00:00,2023-08-26 00:00:00,15.0,9.0,0.8181818181818182,True,2.0,1.0,1.0,4.876843294224834e-07,314.9802624737183,0.0,0.0,0.0,0.0,314.9802629614026,False,True,1.0,L1,0.9,44.5,40.05,0.3,1.0,0.65,22.40309132954922,40.0,65.0,29.3,0.75,0.15,0.1,High,last engaged 15d ago; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00167,Sandra,Ramirez,sramirez@kryptonventures.com,Director of Something,,Director,Technical Buyer,+1-555-3439,ACC0014,Financial Services,500.0,,,2023-08-31,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00546,58.6,True,C00167,Krypton Ventures,kryptonventures.com,False,True,False,58.5,United States,127.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,8.0,6.0,2025-08-08 00:00:00,2023-03-19 00:00:00,294.0,6.0,0.75,True,2.0,0.0,0.0,1.9495445713551747e-09,0.0,0.0,0.0,0.0,0.0003098496995377,0.0003098516490823,True,False,1.0,C1,1.0,70.85,70.85,0.7,0.85,0.7749999999999999,2.065567462471537e-05,70.8,77.5,29.3,0.6,0.25,0.15,High,last engaged 294d ago; ICP industry (Financial Services); engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00396,Richard,Carter,rcarter@fusionnetworks.com,,Fusion Networks,Individual Contributor,,+1-555-6693,ACC0056,Manufacturing,1500.0,,,2023-07-25,Advertisement,MQL,True,2023-12-20,False,False,False,False,,False,False,58.0,4.0,False,,,Lead,Orphan Lead,,,,L00396,Fusion Networks,fusionnetworks.com,True,False,False,47.0,United States,509.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,1,missing_title,2.0,0.0,2026-05-19 00:00:00,2025-10-22 00:00:00,10.0,0.0,0.0,False,2.0,1.0,1.0,6.34572184653309,396.8502629920499,0.0,0.0,0.0,0.0,403.195984838583,False,True,1.0,L1,0.9,44.7,40.23,0.3,0.0,0.15,28.677468191564724,40.2,15.0,29.0,0.75,0.15,0.1,High,last engaged 10d ago; named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00548,Barbara,Carter,bcarter@unknown.com,,,VP,Technical Buyer,+1-555-2734,,,,,,2024-01-01,Web,Working,False,,True,False,False,False,,False,False,56.0,0.0,True,Duplicate,2023-03-03,Lead,Orphan Lead,,,,L00548,,,,,,,,,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,,3,"missing_account, missing_title, missing_industry",3.0,0.0,2026-04-17 00:00:00,2023-02-08 00:00:00,42.0,0.0,0.0,False,3.0,0.0,1.0,0.0,378.9291416275996,0.0,0.0,7.917611249432645e-11,0.0,378.9291416276788,False,False,0.25,L3,0.45,3.75,1.6875,0.85,0.85,0.85,26.95147971335853,1.7,85.0,29.0,0.75,0.15,0.1,Medium,last engaged 42d ago; segment L3,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00330,Richard,Lee,rlee@mantlegroup.com,,,,Technical Buyer,+1-555-8378,ACC0169,Retail,75.0,,,2023-02-09,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,99.1,False,C00330,Mantle Group,mantlegroup.com,False,False,False,55.4,United States,5.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,2,"orphan_contact, missing_title",3.0,0.0,2026-05-23 00:00:00,2023-03-29 00:00:00,6.0,1.0,0.0,False,2.0,1.0,1.0,0.0,435.2752816480621,0.0,0.0,6.78870849905658e-10,0.0,435.2752816487409,False,False,0.25,C2,0.55,9.29,5.1095,0.5,0.85,0.675,29.01680406267468,5.1,67.5,28.8,0.6,0.25,0.15,Medium,last engaged 6d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00011,Christopher,Lee,clee@radianttechnologies.com,Individual Contributor of Something,,Individual Contributor,,,ACC0153,Professional Services,50.0,,,2022-08-20,,,True,2023-08-29,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00157,49.6,True,C00011,Radiant Technologies,radianttechnologies.com,True,False,False,24.5,United States,4.8,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,2,"duplicate_email, missing_phone",11.0,8.0,2026-05-26 00:00:00,2024-03-31 00:00:00,3.0,9.0,0.7272727272727273,True,2.0,1.0,1.0,0.7400959797414058,466.5164957684037,0.0,0.0,0.0,0.0,467.2565917481451,False,True,0.25,C1,1.0,31.2,31.2,0.3,0.0,0.15,31.14877766178873,31.2,15.0,28.7,0.6,0.25,0.15,Medium,last engaged 3d ago; named account; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00254,Kenneth,Roberts,kroberts@quantumlabs.com,Director of Something,,Director,Technical Buyer,+1-555-2079,ACC0122,Financial Services,25000.0,,,2024-01-01,,,False,,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00043,45.0,True,C00254,Quantum Labs,quantumlabs.com,False,True,False,84.6,United States,14168.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,4.0,2.0,2024-10-26 00:00:00,2023-09-05 00:00:00,580.0,2.0,0.5,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001513863613098,4.951534565484955e-09,0.0001513913128443,True,False,0.65,C1,1.0,68.21,68.21,0.7,0.85,0.7749999999999999,1.0092215769649698e-05,68.2,77.5,28.7,0.6,0.25,0.15,High,last engaged 580d ago; ICP industry (Financial Services); segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
L00005,Brian,Baker,bbaker@delphilabs.com,Individual Contributor of Something,Delphi Labs Corp,Individual Contributor,,+1-555-7070,ACC0054,Software,10000.0,,,2024-01-01,Event,Working,False,,False,False,False,False,,False,False,4.0,0.0,False,,,Lead,Orphan Lead,,,,L00005,Delphi Labs,delphilabs.com,True,True,False,91.3,United States,4868.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,5.0,0.0,2026-05-10 00:00:00,2024-03-18 00:00:00,19.0,1.0,0.0,False,4.0,1.0,1.0,0.0,0.0,257.8740616879158,0.0,1.006089110797786e-06,0.0094674362904891,257.8835301302954,True,True,1.0,L1,0.9,99.13,89.217,0.3,0.0,0.15,18.34206443152129,89.2,15.0,28.6,0.75,0.15,0.1,High,last engaged 19d ago; ICP industry (Software); named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00059,Timothy,Moore,tmoore@forgeventures.com,Unknown Title,Forge Ventures Inc.,,Influencer,+1-555-3934,ACC0042,Telecommunications,25000.0,,,2024-01-01,Cold Call,Nurturing,False,,False,False,False,False,,False,False,94.0,0.0,False,,,Lead,Orphan Lead,,,,L00059,Forge Ventures,forgeventures.com,True,True,False,79.6,Canada,10488.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2026-04-21 00:00:00,2023-04-30 00:00:00,38.0,1.0,0.0,False,2.0,0.0,1.0,0.0,207.8094740356969,2.057951587446e-09,0.0,0.0,0.0,207.8094740377549,True,True,0.65,L1,0.9,92.71,83.439,0.5,0.5,0.5,14.780528094815578,83.4,50.0,28.6,0.75,0.15,0.1,High,last engaged 38d ago; ICP industry (Telecommunications); named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00034,Amy,Adams,aadams@dynexsystems.com,Director of Something,,Director,CISO,+1-555-9908,ACC0164,Financial Services,25000.0,,,2022-01-08,,,False,,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00054,0.0,True,C00034,Dynex Systems,dynexsystems.com,False,True,False,12.6,United Kingdom,16956.7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,4.0,0.0,2025-10-28 00:00:00,2023-05-21 00:00:00,213.0,0.0,0.0,False,4.0,0.0,0.0,3.2175166531647e-07,10.933980369571966,0.0,0.0,0.0,0.0,10.933980691323631,True,False,0.65,C1,1.0,61.01,61.01,0.7,1.0,0.85,0.7288931596194713,61.0,85.0,28.4,0.6,0.25,0.15,High,last engaged 213d ago; ICP industry (Financial Services); segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
